country,score,rank,year,type
ｨ売ｦｬｹｴ,0.9677,102,2013,health
ｨ売ｦｬｹｴ,0.3919,8,2013,political
ｨ売ｦｬｹｴ,0.751,17,2013,overall
ｨ売ｦｬｹｴ,0.6473,83,2014,economic
ｨ売ｦｬｹｴ,0.9869,85,2014,education
ｨ売ｦｬｹｴ,0.9796,1,2014,health
ｨ売ｦｬｹｴ,0.3969,12,2014,political
ｨ売ｦｬｹｴ,0.7527,17,2014,overall
ｨ売ｦｬｹｴ,0.67,72,2015,economic
ｨ売ｦｬｹｴ,0.987,85,2015,education
ｨ売ｦｬｹｴ,0.98,1,2015,health
ｨ売ｦｬｹｴ,0.4,14,2015,political
ｨ売ｦｬｹｴ,0.759,18,2015,overall
ｨ売ｦｬｹｴ,0.677,63,2016,economic
ｨ売ｦｬｹｴ,0.995,55,2016,education
ｨ売ｦｬｹｴ,0.98,1,2016,health
ｨ売ｦｬｹｴ,0.404,13,2016,political
ｨ売ｦｬｹｴ,0.7639,15,2016,overall
､ヮ們攤,0.5391,85,2006,economic
､ヮ們攤,0.9941,38,2006,education
､ヮ們攤,0.973,71,2006,health
､ヮ們攤,0.4214,5,2006,political
､ヮ們攤,0.7319,11,2006,overall
､ヮ們攤,0.5887,84,2007,economic
､ヮ們攤,0.9943,39,2007,education
､ヮ們攤,0.973,74,2007,health
､ヮ們攤,0.4214,5,2007,political
､ヮ們攤,0.7444,10,2007,overall
､ヮ們攤,0.577,89,2008,economic
､ヮ們攤,0.9938,58,2008,education
､ヮ們攤,0.973,76,2008,health
､ヮ們攤,0.3688,7,2008,political
､ヮ們攤,0.7281,17,2008,overall
､ヮ們攤,0.6017,90,2009,economic
､ヮ們攤,0.9945,56,2009,education
､ヮ們攤,0.973,80,2009,health
､ヮ們攤,0.3688,9,2009,political
､ヮ們攤,0.7345,17,2009,overall
､ヮ們攤,0.624,78,2010,economic
､ヮ們攤,0.9964,40,2010,education
､ヮ們攤,0.9755,63,2010,health
､ヮ們攤,0.4258,5,2010,political
､ヮ們攤,0.7554,11,2010,overall
､ヮ們攤,0.6328,74,2011,economic
､ヮ們攤,0.997,37,2011,education
､ヮ們攤,0.9761,56,2011,health
､ヮ們攤,0.426,5,2011,political
､ヮ們攤,0.758,12,2011,overall
､ヮ們攤,0.6462,75,2012,economic
､ヮ們攤,0.9971,38,2012,education
､ヮ們攤,0.9791,34,2012,health
､ヮ們攤,0.2841,27,2012,political
､ヮ們攤,0.7266,26,2012,overall
､ヮ們攤,0.6521,76,2013,economic
､ヮ們攤,0.9971,40,2013,education
､ヮ們攤,0.973,75,2013,health
､ヮ們攤,0.2841,27,2013,political
､ヮ們攤,0.7266,30,2013,overall
､ヮ們攤,0.647,84,2014,economic
､ヮ們攤,0.9973,44,2014,education
､ヮ們攤,0.9719,87,2014,health
､ヮ們攤,0.3139,23,2014,political
､ヮ們攤,0.7325,28,2014,overall
､ヮ們攤,0.674,67,2015,economic
､ヮ們攤,0.998,47,2015,education
､ヮ們攤,0.972,93,2015,health
､ヮ們攤,0.326,26,2015,political
､ヮ們攤,0.742,27,2015,overall
､ヮ們攤,0.668,72,2016,economic
､ヮ們攤,0.998,43,2016,education
､ヮ們攤,0.972,91,2016,health
､ヮ們攤,0.316,26,2016,political
､ヮ們攤,0.7384,29,2016,overall
､ｦｬ卓ｹｴ,0.5447,84,2006,economic
､ｦｬ卓ｹｴ,0.9902,52,2006,education
､ｦｬ卓ｹｴ,0.9796,1,2006,health
､ｦｬ卓ｹｴ,0.3652,7,2006,political
､ｦｬ卓ｹｴ,0.7199,13,2006,overall
､ｦｬ卓ｹｴ,0.557,94,2007,economic
､ｦｬ卓ｹｴ,0.9902,56,2007,education
､ｦｬ卓ｹｴ,0.9796,1,2007,health
､ｦｬ卓ｹｴ,0.3652,7,2007,political
､ｦｬ卓ｹｴ,0.723,15,2007,overall
､ｦｬ卓ｹｴ,0.5598,99,2008,economic
､ｦｬ卓ｹｴ,0.9925,65,2008,education
､ｦｬ卓ｹｴ,0.9796,1,2008,health
､ｦｬ卓ｹｴ,0.4164,5,2008,political
､ｦｬ卓ｹｴ,0.7371,12,2008,overall
､ｦｬ卓ｹｴ,0.5734,99,2009,economic
､ｦｬ卓ｹｴ,0.9916,68,2009,education
､ｦｬ卓ｹｴ,0.9796,1,2009,health
､ｦｬ卓ｹｴ,0.4164,6,2009,political
､ｦｬ卓ｹｴ,0.7402,15,2009,overall
､ｦｬ卓ｹｴ,0.6008,89,2010,economic
､ｦｬ卓ｹｴ,0.9926,57,2010,education
､ｦｬ卓ｹｴ,0.9796,1,2010,health
､ｦｬ卓ｹｴ,0.4103,6,2010,political
､ｦｬ卓ｹｴ,0.7458,16,2010,overall
､ｦｬ卓ｹｴ,0.5598,102,2011,economic
､ｦｬ卓ｹｴ,0.9329,103,2011,education
､ｦｬ卓ｹｴ,0.9796,1,2011,health
､ｦｬ卓ｹｴ,0.4126,7,2011,political
､ｦｬ卓ｹｴ,0.7212,31,2011,overall
､ｦｬ卓ｹｴ,0.5596,105,2012,economic
､ｦｬ卓ｹｴ,0.9946,48,2012,education
､ｦｬ卓ｹｴ,0.9796,1,2012,health
､ｦｬ卓ｹｴ,0.3151,22,2012,political
､ｦｬ卓ｹｴ,0.7122,39,2012,overall
､ｦｬ卓ｹｴ,0.559,109,2013,economic
､ｦｬ卓ｹｴ,0.9946,48,2013,education
､ｦｬ卓ｹｴ,0.9796,1,2013,health
､ｦｬ卓ｹｴ,0.2744,30,2013,political
､ｦｬ卓ｹｴ,0.7019,55,2013,overall
､ｦｬ卓ｹｴ,0.5908,109,2014,economic
､ｦｬ卓ｹｴ,0.9942,59,2014,education
､ｦｬ卓ｹｴ,0.9796,1,2014,health
､ｦｬ卓ｹｴ,0.1965,50,2014,political
､ｦｬ卓ｹｴ,0.6903,76,2014,overall
､ｦｬ卓ｹｴ,0.577,120,2015,economic
､ｦｬ卓ｹｴ,0.995,57,2015,education
､ｦｬ卓ｹｴ,0.98,1,2015,health
､ｦｬ卓ｹｴ,0.193,59,2015,political
､ｦｬ卓ｹｴ,0.686,85,2015,overall
､ｦｬ卓ｹｴ,0.53,124,2016,economic
､ｦｬ卓ｹｴ,0.988,82,2016,education
､ｦｬ卓ｹｴ,0.98,1,2016,health
､ｦｬ卓ｹｴ,0.196,57,2016,political
､ｦｬ卓ｹｴ,0.6733,99,2016,overall
俯ｦｬｨ,N/A,N/A,2006,overall
俯ｦｬｨ,0.6169,73,2007,economic
俯ｦｬｨ,0.9887,64,2007,education
俯ｦｬｨ,0.973,74,2007,health
俯ｦｬｨ,0.1391,46,2007,political
俯ｦｬｨ,0.6794,54,2007,overall
俯ｦｬｨ,0.5507,101,2008,economic
俯ｦｬｨ,0.9905,70,2008,education
俯ｦｬｨ,0.973,76,2008,health
俯ｦｬｨ,0.1555,49,2008,political
俯ｦｬｨ,0.6674,77,2008,overall
俯ｦｬｨ,0.5714,101,2009,economic
俯ｦｬｨ,0.9904,74,2009,education
俯ｦｬｨ,0.973,80,2009,health
俯ｦｬｨ,0.1555,51,2009,political
俯ｦｬｨ,0.6726,76,2009,overall
俯ｦｬｨ,0.4495,123,2010,economic
俯ｦｬｨ,0.9852,85,2010,education
俯ｦｬｨ,0.9742,70,2010,health
俯ｦｬｨ,0.1539,53,2010,political
俯ｦｬｨ,0.6407,102,2010,overall
俯ｦｬｨ,0.5084,114,2011,economic
俯ｦｬｨ,0.9911,62,2011,education
俯ｦｬｨ,0.9742,70,2011,health
俯ｦｬｨ,0.0843,95,2011,political
俯ｦｬｨ,0.6395,104,2011,overall
俯ｦｬｨ,0.5144,115,2012,economic
俯ｦｬｨ,0.9973,37,2012,education
俯ｦｬｨ,0.9796,1,2012,health
俯ｦｬｨ,0.0723,107,2012,political
俯ｦｬｨ,0.6409,106,2012,overall
俯ｦｬｨ,0.4986,119,2013,economic
俯ｦｬｨ,0.9973,39,2013,education
俯ｦｬｨ,0.9796,1,2013,health
俯ｦｬｨ,0.0723,110,2013,political
俯ｦｬｨ,0.6369,110,2013,overall
俯ｦｬｨ,0.5688,115,2014,economic
俯ｦｬｨ,0.9973,45,2014,education
俯ｦｬｨ,0.9796,1,2014,health
俯ｦｬｨ,0.0558,131,2014,political
俯ｦｬｨ,0.6504,105,2014,overall
俯ｦｬｨ,0.616,103,2015,economic
俯ｦｬｨ,0.998,45,2015,education
俯ｦｬｨ,0.98,1,2015,health
俯ｦｬｨ,0.12,90,2015,political
俯ｦｬｨ,0.67,101,2015,overall
俯ｦｬｨ,0.617,100,2016,economic
俯ｦｬｨ,0.997,44,2016,education
俯ｦｬｨ,0.98,1,2016,health
俯ｦｬｨ,0.12,91,2016,political
俯ｦｬｨ,0.6786,94,2016,overall
､\ぉ壱梳,N/A,N/A,2006,overall
､\ぉ壱梳,N/A,N/A,2007,overall
､\ぉ壱梳,N/A,N/A,2008,overall
､\ぉ壱梳,N/A,N/A,2009,overall
､\ぉ壱梳,N/A,N/A,2010,overall
､\ぉ壱梳,N/A,N/A,2011,overall
､\ぉ壱梳,N/A,N/A,2012,overall
､\ぉ壱梳,N/A,N/A,2013,overall
､\ぉ壱梳,0.6239,99,2014,economic
､\ぉ壱梳,0.9967,47,2014,education
､\ぉ壱梳,0.9796,1,2014,health
､\ぉ壱梳,0.1086,99,2014,political
､\ぉ壱梳,N/A,N/A,2014,overall
､\ぉ壱梳,0.608,107,2015,economic
､\ぉ壱梳,1,1,2015,education
､\ぉ壱梳,0.961,133,2015,health
､\ぉ壱梳,0.109,100,2015,political
､\ぉ壱梳,0.67,99,2015,overall
､\ぉ壱梳,0.595,109,2016,economic
､\ぉ壱梳,0.997,46,2016,education
､\ぉ壱梳,0.961,132,2016,health
､\ぉ壱梳,0.109,100,2016,political
､\ぉ壱梳,0.6655,106,2016,overall
､ｨｴ,0.7313,9,2006,economic
､ｨｴ,0.9986,23,2006,education
､ｨｴ,0.9731,70,2006,health
､ｨｴ,0.5501,1,2006,political
､ｨｴ,0.8133,1,2006,overall
､ｨｴ,0.7613,6,2007,economic
､ｨｴ,0.9986,27,2007,education
､ｨｴ,0.9735,73,2007,health
､ｨｴ,0.5252,1,2007,political
､ｨｴ,0.8146,1,2007,overall
､ｨｴ,0.7842,5,2008,economic
､ｨｴ,0.9987,33,2008,education
､ｨｴ,0.9735,75,2008,health
､ｨｴ,0.4994,4,2008,political
､ｨｴ,0.8139,3,2008,overall
､ｨｴ,0.7851,6,2009,economic
､ｨｴ,0.9977,39,2009,education
､ｨｴ,0.9735,79,2009,health
､ｨｴ,0.4994,4,2009,political
､ｨｴ,0.8139,4,2009,overall
､ｨｴ,0.7695,11,2010,economic
､ｨｴ,0.9964,41,2010,education
､ｨｴ,0.9729,80,2010,health
､ｨｴ,0.4706,4,2010,political
､ｨｴ,0.8024,4,2010,overall
､ｨｴ,0.7933,7,2011,economic
､ｨｴ,0.9957,41,2011,education
､ｨｴ,0.9729,82,2011,health
､ｨｴ,0.4557,4,2011,political
､ｨｴ,0.8044,4,2011,overall
､ｨｴ,0.7957,10,2012,economic
､ｨｴ,0.9969,39,2012,education
､ｨｴ,0.9735,73,2012,health
､ｨｴ,0.4976,4,2012,political
､ｨｴ,0.8159,4,2012,overall
､ｨｴ,0.7829,14,2013,economic
､ｨｴ,0.9977,38,2013,education
､ｨｴ,0.9735,69,2013,health
､ｨｴ,0.4976,4,2013,political
､ｨｴ,0.8129,4,2013,overall
､ｨｴ,0.7989,15,2014,economic
､ｨｴ,0.9974,43,2014,education
､ｨｴ,0.9694,100,2014,health
､ｨｴ,0.5005,5,2014,political
､ｨｴ,0.8165,4,2014,overall
､ｨｴ,0.836,4,2015,economic
､ｨｴ,0.996,54,2015,education
､ｨｴ,0.974,71,2015,health
､ｨｴ,0.486,5,2015,political
､ｨｴ,0.823,4,2015,overall
､ｨｴ,0.802,11,2016,economic
､ｨｴ,0.999,36,2016,education
､ｨｴ,0.974,69,2016,health
､ｨｴ,0.486,6,2016,political
､ｨｴ,0.8154,4,2016,overall
､侃,0.7091,18,2006,economic
､侃,0.9569,79,2006,education
､侃,0.9792,35,2006,health
､侃,0.1535,34,2006,political
､侃,0.6997,26,2006,overall
､侃,0.676,42,2007,economic
､侃,0.9569,92,2007,education
､侃,0.9784,55,2007,health
､侃,0.1582,37,2007,political
､侃,0.6924,39,2007,overall
､侃,0.6631,54,2008,economic
､侃,0.9751,88,2008,education
､侃,0.9784,56,2008,health
､侃,0.3273,11,2008,political
､侃,0.736,14,2008,overall
､侃,0.6854,48,2009,economic
､侃,0.9792,88,2009,education
､侃,0.9784,59,2009,health
､侃,0.3273,12,2009,political
､侃,0.7426,13,2009,overall
､侃,0.7267,30,2010,economic
､侃,0.9889,71,2010,education
､侃,0.9738,74,2010,health
､侃,0.3352,13,2010,political
､侃,0.7562,10,2010,overall
､侃,0.7419,28,2011,economic
､侃,0.9899,68,2011,education
､侃,0.9738,75,2011,health
､侃,0.3453,13,2011,political
､侃,0.7627,10,2011,overall
､侃,0.7518,28,2012,economic
､侃,0.9909,71,2012,education
､侃,0.9738,68,2012,health
､侃,0.3525,13,2012,political
､侃,0.7672,10,2012,overall
､侃,0.7681,23,2013,economic
､侃,0.9919,66,2013,education
､侃,0.9733,72,2013,health
､侃,0.361,16,2013,political
､侃,0.7736,9,2013,overall
､侃,0.7797,23,2014,economic
､侃,0.9922,72,2014,education
､侃,0.9737,70,2014,health
､侃,0.3737,16,2014,political
､侃,0.7798,10,2014,overall
､侃,0.798,17,2015,economic
､侃,0.993,69,2015,education
､侃,0.974,74,2015,health
､侃,0.376,18,2015,political
､侃,0.785,8,2015,overall
､侃,0.745,30,2016,economic
､侃,0.993,61,2016,education
､侃,0.974,72,2016,health
､侃,0.391,15,2016,political
､侃,0.7759,11,2016,overall
罹ｦｬ,N/A,N/A,2006,overall
罹ｦｬ,0.524,104,2007,economic
罹ｦｬ,0.9274,99,2007,education
罹ｦｬ,0.9761,63,2007,health
罹ｦｬ,0.0589,100,2007,political
罹ｦｬ,0.6216,101,2007,overall
罹ｦｬ,0.5084,107,2008,economic
罹ｦｬ,0.9275,101,2008,education
罹ｦｬ,0.9761,65,2008,health
罹ｦｬ,0.0603,112,2008,political
罹ｦｬ,0.6181,105,2008,overall
罹ｦｬ,0.4609,120,2009,economic
罹ｦｬ,0.9315,104,2009,education
罹ｦｬ,0.9761,68,2009,health
罹ｦｬ,0.0603,116,2009,political
罹ｦｬ,0.6072,119,2009,overall
罹ｦｬ,0.398,130,2010,economic
罹ｦｬ,0.9363,104,2010,education
罹ｦｬ,0.9756,60,2010,health
罹ｦｬ,0.0603,107,2010,political
罹ｦｬ,0.5926,124,2010,overall
罹ｦｬ,0.409,129,2011,economic
罹ｦｬ,0.9135,109,2011,education
罹ｦｬ,0.9756,61,2011,health
罹ｦｬ,0.0603,110,2011,political
罹ｦｬ,0.5896,124,2011,overall
罹ｦｬ,0.2743,135,2012,economic
罹ｦｬ,0.9306,107,2012,education
罹ｦｬ,0.9756,61,2012,health
罹ｦｬ,0.0697,111,2012,political
罹ｦｬ,0.5626,132,2012,overall
罹ｦｬ,0.2508,136,2013,economic
罹ｦｬ,0.9682,96,2013,education
罹ｦｬ,0.9756,58,2013,health
罹ｦｬ,0.0697,112,2013,political
罹ｦｬ,0.5661,133,2013,overall
罹ｦｬ,0.2975,142,2014,economic
罹ｦｬ,0.967,101,2014,education
罹ｦｬ,0.9791,37,2014,health
罹ｦｬ,0.0662,126,2014,political
罹ｦｬ,0.5775,133,2014,overall
罹ｦｬ,0.279,144,2015,economic
罹ｦｬ,0.965,103,2015,education
罹ｦｬ,0.97,102,2015,health
罹ｦｬ,0.059,130,2015,political
罹ｦｬ,0.568,143,2015,overall
罹ｦｬ,0.273,144,2016,economic
罹ｦｬ,0.963,103,2016,education
罹ｦｬ,0.97,101,2016,health
罹ｦｬ,0.063,130,2016,political
罹ｦｬ,0.5673,141,2016,overall
ャ\ぉ\､､ャ,N/A,N/A,2006,overall
ャ\ぉ\､､ャ,0.7103,25,2007,economic
ャ\ぉ\､､ャ,0.8689,107,2007,education
ャ\ぉ\､､ャ,0.9785,54,2007,health
ャ\ぉ\､､ャ,0.0736,90,2007,political
ャ\ぉ\､､ャ,0.6578,77,2007,overall
ャ\ぉ\､､ャ,0.6891,44,2008,economic
ャ\ぉ\､､ャ,0.8675,112,2008,education
ャ\ぉ\､､ャ,0.9785,55,2008,health
ャ\ぉ\､､ャ,0.0811,98,2008,political
ャ\ぉ\､､ャ,0.6541,87,2008,overall
ャ\ぉ\､､ャ,0.7298,27,2009,economic
ャ\ぉ\､､ャ,0.875,114,2009,education
ャ\ぉ\､､ャ,0.9785,58,2009,health
ャ\ぉ\､､ャ,0.0811,96,2009,political
ャ\ぉ\､､ャ,0.6661,84,2009,overall
ャ\ぉ\､､ャ,0.7087,40,2010,economic
ャ\ぉ\､､ャ,0.8817,113,2010,education
ャ\ぉ\､､ャ,0.9559,121,2010,health
ャ\ぉ\､､ャ,0.0929,90,2010,political
ャ\ぉ\､､ャ,0.6598,89,2010,overall
ャ\ぉ\､､ャ,0.6827,49,2011,economic
ャ\ぉ\､､ャ,0.8839,113,2011,education
ャ\ぉ\､､ャ,0.9559,122,2011,health
ャ\ぉ\､､ャ,0.0881,94,2011,political
ャ\ぉ\､､ャ,0.6526,96,2011,overall
ャ\ぉ\､､ャ,0.7115,42,2012,economic
ャ\ぉ\､､ャ,0.8869,114,2012,education
ャ\ぉ\､､ャ,0.9559,122,2012,health
ャ\ぉ\､､ャ,0.0891,95,2012,political
ャ\ぉ\､､ャ,0.6608,96,2012,overall
ャ\ぉ\､､ャ,0.7284,38,2013,economic
ャ\ぉ\､､ャ,0.8993,110,2013,education
ャ\ぉ\､､ャ,0.9559,123,2013,health
ャ\ぉ\､､ャ,0.0891,100,2013,political
ャ\ぉ\､､ャ,0.6682,90,2013,overall
ャ\ぉ\､､ャ,0.7007,58,2014,economic
ャ\ぉ\､､ャ,0.905,119,2014,education
ャ\ぉ\､､ャ,0.9664,121,2014,health
ャ\ぉ\､､ャ,0.0893,111,2014,political
ャ\ぉ\､､ャ,0.6654,98,2014,overall
ャ\ぉ\､､ャ,0.709,48,2015,economic
ャ\ぉ\､､ャ,0.922,120,2015,education
ャ\ぉ\､､ャ,0.966,127,2015,health
ャ\ぉ\､､ャ,0.104,103,2015,political
ャ\ぉ\､､ャ,0.675,95,2015,overall
ャ\ぉ\､､ャ,0.711,47,2016,economic
ャ\ぉ\､､ャ,0.937,118,2016,education
ャ\ぉ\､､ャ,0.966,126,2016,health
ャ\ぉ\､､ャ,0.104,102,2016,political
ャ\ぉ\､､ャ,0.6793,92,2016,overall
ャ梵溢符,0.8087,1,2006,economic
ャ梵溢符,0.8594,97,2006,education
ャ梵溢符,0.9668,95,2006,health
ャ梵溢符,0.1803,26,2006,political
ャ梵溢符,0.7038,24,2006,overall
ャ梵溢符,0.7796,4,2007,economic
ャ梵溢符,0.8588,109,2007,education
ャ梵溢符,0.9688,99,2007,health
ャ梵溢符,0.1803,29,2007,political
ャ梵溢符,0.6969,33,2007,overall
ャ梵溢符,0.7889,3,2008,economic
ャ梵溢符,0.8698,111,2008,education
ャ梵溢符,0.9688,100,2008,health
ャ梵溢符,0.1998,35,2008,political
ャ梵溢符,0.7068,37,2008,overall
ャ梵溢符,0.6824,52,2009,economic
ャ梵溢符,0.8679,115,2009,education
ャ梵溢符,0.9688,105,2009,health
ャ梵溢符,0.1998,37,2009,political
ャ梵溢符,0.6797,71,2009,overall
ャ梵溢符,0.671,57,2010,economic
ャ梵溢符,0.8716,114,2010,education
ャ梵溢符,0.9612,110,2010,health
ャ梵溢符,0.228,33,2010,political
ャ梵溢符,0.6829,66,2010,overall
ャ梵溢符,0.6571,63,2011,economic
ャ梵溢符,0.8779,114,2011,education
ャ梵溢符,0.9612,111,2011,health
ャ梵溢符,0.2653,30,2011,political
ャ梵溢符,0.6904,59,2011,overall
ャ梵溢符,0.6695,60,2012,economic
ャ梵溢符,0.9373,105,2012,education
ャ梵溢符,0.9612,111,2012,health
ャ梵溢符,0.2684,31,2012,political
ャ梵溢符,0.7091,46,2012,overall
ャ梵溢符,0.6635,70,2013,economic
ャ梵溢符,0.8779,118,2013,education
ャ梵溢符,0.9612,112,2013,health
ャ梵溢符,0.2684,32,2013,political
ャ梵溢符,0.6928,65,2013,overall
ャ梵溢符,0.7077,53,2014,economic
ャ梵溢符,0.8746,125,2014,education
ャ梵溢符,0.9732,73,2014,health
ャ梵溢符,0.3173,22,2014,political
ャ梵溢符,0.7182,45,2014,overall
ャ梵溢符,0.709,49,2015,economic
ャ梵溢符,0.894,126,2015,education
ャ梵溢符,0.979,55,2015,health
ャ梵溢符,0.292,32,2015,political
ャ梵溢符,0.718,48,2015,overall
ャ梵溢符,0.674,65,2016,economic
ャ梵溢符,0.914,126,2016,education
ャ梵溢符,0.979,53,2016,health
ャ梵溢符,0.296,33,2016,political
ャ梵溢符,0.7157,53,2016,overall
ャ懋ｵｭ,0.7221,13,2006,economic
ャ懋ｵｭ,0.9728,72,2006,education
ャ懋ｵｭ,0.9796,1,2006,health
ャ懋ｵｭ,0.0581,89,2006,political
ャ懋ｵｭ,0.6831,39,2006,overall
ャ懋ｵｭ,0.7236,21,2007,economic
ャ懋ｵｭ,0.9728,81,2007,education
ャ懋ｵｭ,0.9796,1,2007,health
ャ懋ｵｭ,0.0501,110,2007,political
ャ懋ｵｭ,0.6815,50,2007,overall
ャ懋ｵｭ,0.7283,25,2008,economic
ャ懋ｵｭ,0.9906,69,2008,education
ャ懋ｵｭ,0.9796,1,2008,health
ャ懋ｵｭ,0.0685,104,2008,political
ャ懋ｵｭ,0.6917,51,2008,overall
ャ懋ｵｭ,0.7216,30,2009,economic
ャ懋ｵｭ,0.9933,62,2009,education
ャ懋ｵｭ,0.9796,1,2009,health
ャ懋ｵｭ,0.0685,105,2009,political
ャ懋ｵｭ,0.6907,57,2009,overall
ャ懋ｵｭ,0.716,36,2010,economic
ャ懋ｵｭ,0.9855,84,2010,education
ャ懋ｵｭ,0.9796,1,2010,health
ャ懋ｵｭ,0.0829,94,2010,political
ャ懋ｵｭ,0.691,57,2010,overall
ャ懋ｵｭ,0.709,41,2011,economic
ャ懋ｵｭ,0.9855,82,2011,education
ャ懋ｵｭ,0.9796,1,2011,health
ャ懋ｵｭ,0.0828,97,2011,political
ャ懋ｵｭ,0.6892,60,2011,overall
ャ懋ｵｭ,0.699,49,2012,economic
ャ懋ｵｭ,0.9888,78,2012,education
ャ懋ｵｭ,0.9796,1,2012,health
ャ懋ｵｭ,0.0898,93,2012,political
ャ懋ｵｭ,0.6893,65,2012,overall
ャ懋ｵｭ,0.7035,50,2013,economic
ャ懋ｵｭ,0.9888,78,2013,education
ャ懋ｵｭ,0.9796,1,2013,health
ャ懋ｵｭ,0.0992,89,2013,political
ャ懋ｵｭ,0.6928,66,2013,overall
ャ懋ｵｭ,0.7677,26,2014,economic
ャ懋ｵｭ,0.9938,64,2014,education
ャ懋ｵｭ,0.9796,1,2014,health
ャ懋ｵｭ,0.07,121,2014,political
ャ懋ｵｭ,0.7027,59,2014,overall
ャ懋ｵｭ,0.794,19,2015,economic
ャ懋ｵｭ,0.994,67,2015,education
ャ懋ｵｭ,0.98,1,2015,health
ャ懋ｵｭ,0.057,131,2015,political
ャ懋ｵｭ,0.706,60,2015,overall
ャ懋ｵｭ,0.77,22,2016,economic
ャ懋ｵｭ,0.99,74,2016,education
ャ懋ｵｭ,0.98,1,2016,health
ャ懋ｵｭ,0.057,131,2016,political
ャ懋ｵｭ,0.6991,71,2016,overall
呰恐ｪｨ･ｴ,N/A,N/A,2006,overall
呰恐ｪｨ･ｴ,N/A,N/A,2007,overall
呰恐ｪｨ･ｴ,N/A,N/A,2008,overall
呰恐ｪｨ･ｴ,N/A,N/A,2009,overall
呰恐ｪｨ･ｴ,N/A,N/A,2010,overall
呰恐ｪｨ･ｴ,N/A,N/A,2011,overall
呰恐ｪｨ･ｴ,0.6131,90,2012,economic
呰恐ｪｨ･ｴ,0.928,109,2012,education
呰恐ｪｨ･ｴ,0.9789,47,2012,health
呰恐ｪｨ･ｴ,0.2219,34,2012,political
呰恐ｪｨ･ｴ,0.6855,68,2012,overall
呰恐ｪｨ･ｴ,N/A,N/A,2013,overall
呰恐ｪｨ･ｴ,N/A,N/A,2014,overall
呰恐ｪｨ･ｴ,N/A,N/A,2015,overall
呰恐ｪｨ･ｴ,0.406,137,2016,economic
呰恐ｪｨ･ｴ,0.971,96,2016,health
呰恐ｪｨ･ｴ,0.229,47,2016,political
呰恐ｪｨ･ｴ,0.6367,124,2016,overall
呰恐ｪｨ･ｴ,0.941,117,2016,education
ｸｦｬ壱共  ｰ緋ｳ ,0.6143,56,2006,economic
ｸｦｬ壱共  ｰ緋ｳ ,0.9955,30,2006,education
ｸｦｬ壱共  ｰ緋ｳ ,0.9796,1,2006,health
ｸｦｬ壱共  ｰ緋ｳ ,0.1296,46,2006,political
ｸｦｬ壱共  ｰ緋ｳ ,0.6797,45,2006,overall
ｸｦｬ壱共  ｰ緋ｳ ,0.6388,64,2007,economic
ｸｦｬ壱共  ｰ緋ｳ ,0.9959,34,2007,education
ｸｦｬ壱共  ｰ緋ｳ ,0.9796,1,2007,health
ｸｦｬ壱共  ｰ緋ｳ ,0.1296,52,2007,political
ｸｦｬ壱共  ｰ緋ｳ ,0.6859,45,2007,overall
ｸｦｬ壱共  ｰ緋ｳ ,0.6663,52,2008,economic
ｸｦｬ壱共  ｰ緋ｳ ,0.9973,39,2008,education
ｸｦｬ壱共  ｰ緋ｳ ,0.9796,1,2008,health
ｸｦｬ壱共  ｰ緋ｳ ,0.2547,24,2008,political
ｸｦｬ壱共  ｰ緋ｳ ,0.7245,19,2008,overall
ｸｦｬ壱共  ｰ緋ｳ ,0.6915,44,2009,economic
ｸｦｬ壱共  ｰ緋ｳ ,0.9937,58,2009,education
ｸｦｬ壱共  ｰ緋ｳ ,0.9796,1,2009,health
ｸｦｬ壱共  ｰ緋ｳ ,0.2547,27,2009,political
ｸｦｬ壱共  ｰ緋ｳ ,0.7298,19,2009,overall
ｸｦｬ壱共  ｰ緋ｳ ,0.712,38,2010,economic
ｸｦｬ壱共  ｰ緋ｳ ,0.9947,50,2010,education
ｸｦｬ壱共  ｰ緋ｳ ,0.9796,1,2010,health
ｸｦｬ壱共  ｰ緋ｳ ,0.2549,30,2010,political
ｸｦｬ壱共  ｰ緋ｳ ,0.7353,21,2010,overall
ｸｦｬ壱共  ｰ緋ｳ ,0.7108,39,2011,economic
ｸｦｬ壱共  ｰ緋ｳ ,0.9944,49,2011,education
ｸｦｬ壱共  ｰ緋ｳ ,0.9796,1,2011,health
ｸｦｬ壱共  ｰ緋ｳ ,0.2642,31,2011,political
ｸｦｬ壱共  ｰ緋ｳ ,0.7372,21,2011,overall
ｸｦｬ壱共  ｰ緋ｳ ,0.7013,47,2012,economic
ｸｦｬ壱共  ｰ緋ｳ ,0.9943,53,2012,education
ｸｦｬ壱共  ｰ緋ｳ ,0.9516,128,2012,health
ｸｦｬ壱共  ｰ緋ｳ ,0.1993,36,2012,political
ｸｦｬ壱共  ｰ緋ｳ ,0.7116,43,2012,overall
ｸｦｬ壱共  ｰ緋ｳ ,0.7112,47,2013,economic
ｸｦｬ壱共  ｰ緋ｳ ,0.9944,51,2013,education
ｸｦｬ壱共  ｰ緋ｳ ,0.9516,130,2013,health
ｸｦｬ壱共  ｰ緋ｳ ,0.2092,38,2013,political
ｸｦｬ壱共  ｰ緋ｳ ,0.7166,36,2013,overall
ｸｦｬ壱共  ｰ緋ｳ ,0.7072,54,2014,economic
ｸｦｬ壱共  ｰ緋ｳ ,0.9944,57,2014,education
